n,scammer,conversation_days,number_of_conversations,outbounds,inbounds,strategy
792,scammer_2056,0.019166666666666665,9, 5, 4,gpt-3.5-turbo-Chat2
793,scammer_2059,0.00045138888888888887,3, 2, 1,gpt-4-Chat1
794,scammer_2061,23.795752314814816,26, 15, 11,gpt-4-Chat1
795,scammer_2065,0.6249768518518518,7, 4, 3,gpt-3.5-turbo-Chat2
796,scammer_2067,0.0,2, 1, 1,gpt-4-Chat1
797,scammer_2070,1.4127546296296296,9, 7, 2,gpt-3.5-turbo-Chat2
798,scammer_2071,1.544664351851852,5, 3, 2,gpt-3.5-turbo-Chat2
799,scammer_2072,9.60869212962963,28, 15, 13,gpt-3.5-turbo-Chat2
800,scammer_2073,8.29574074074074,24, 13, 11,gpt-3.5-turbo-Chat2
801,scammer_2077,0.0010763888888888889,3, 2, 1,gpt-3.5-turbo-Chat2
802,scammer_2080,5.165729166666667,15, 8, 7,gpt-3.5-turbo-Chat2
803,scammer_2085,0.48212962962962963,13, 7, 6,gpt-4-Chat1
804,scammer_2088,0.043229166666666666,3, 2, 1,gpt-4-Chat1
805,scammer_2095,0.9773726851851852,9, 5, 4,gpt-4-Chat1
806,scammer_2098,5.2333796296296295,9, 7, 2,gpt-4-Chat1
807,scammer_2101,13.443078703703703,33, 18, 15,gpt-4-Chat1
808,scammer_2104,6.412395833333333,10, 6, 4,gpt-4-Chat1
809,scammer_2108,0.9581828703703704,36, 18, 18,gpt-3.5-turbo-Chat2
810,scammer_2111,1.3547685185185185,3, 2, 1,gpt-3.5-turbo-Chat2
811,scammer_2113,3.148622685185185,6, 5, 1,gpt-4-Chat1
812,scammer_2115,0.006863425925925926,5, 3, 2,gpt-3.5-turbo-Chat2
813,scammer_2119,0.006574074074074074,5, 3, 2,gpt-4-Chat1
814,scammer_2121,4.465034722222223,10, 6, 4,gpt-4-Chat1
815,scammer_2123,1.6781018518518518,18, 10, 8,gpt-3.5-turbo-Chat2
816,scammer_2125,3.091226851851852,16, 9, 7,gpt-3.5-turbo-Chat2
817,scammer_2131,0.015231481481481481,3, 2, 1,gpt-4-Chat1
818,scammer_2132,0.10483796296296297,19, 10, 9,gpt-3.5-turbo-Chat2
819,scammer_2135,5.380810185185185,3, 2, 1,gpt-3.5-turbo-Chat2
820,scammer_2136,2.657824074074074,23, 13, 10,gpt-4-Chat1
821,scammer_2137,0.018784722222222223,4, 2, 2,gpt-3.5-turbo-Chat2
822,scammer_2138,10.198530092592593,26, 14, 12,gpt-3.5-turbo-Chat2
823,scammer_2139,5.109837962962963,24, 13, 11,gpt-4-Chat1
824,scammer_2142,14.879131944444444,21, 11, 10,gpt-3.5-turbo-Chat2
825,scammer_2143,8.258715277777778,11, 6, 5,gpt-3.5-turbo-Chat2
826,scammer_2147,5.448206018518518,4, 3, 1,gpt-3.5-turbo-Chat2
827,scammer_2148,5.654733796296297,14, 11, 3,gpt-3.5-turbo-Chat2
828,scammer_2149,2.462013888888889,11, 8, 3,gpt-3.5-turbo-Chat2
829,scammer_2150,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
830,scammer_2152,0.00829861111111111,3, 2, 1,gpt-3.5-turbo-Chat2
831,scammer_2153,3.472222222222222e-05,3, 1, 2,gpt-4-Chat1
832,scammer_2154,23.094189814814815,52, 30, 22,gpt-4-Chat1
833,scammer_2155,5.012962962962963,18, 10, 8,gpt-3.5-turbo-Chat2
834,scammer_2156,0.011122685185185185,5, 3, 2,gpt-3.5-turbo-Chat2
835,scammer_2157,7.4806944444444445,11, 7, 4,gpt-4-Chat1
836,scammer_2160,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
837,scammer_2161,0.03025462962962963,13, 7, 6,gpt-4-Chat1
838,scammer_2162,0.3256134259259259,7, 6, 1,gpt-3.5-turbo-Chat2
839,scammer_2163,4.384930555555556,27, 14, 13,gpt-3.5-turbo-Chat2
840,scammer_2164,0.24887731481481482,5, 3, 2,gpt-4-Chat1
841,scammer_2165,4.524814814814815,12, 6, 6,gpt-4-Chat1
842,scammer_2172,6.002800925925926,95, 83, 12,gpt-4-Chat1
843,scammer_2173,11.465208333333333,29, 15, 14,gpt-3.5-turbo-Chat2
844,scammer_2176,3.2189699074074074,24, 13, 11,gpt-3.5-turbo-Chat2
845,scammer_2178,0.04622685185185185,3, 2, 1,gpt-4-Chat1
846,scammer_2181,9.047071759259259,16, 9, 7,gpt-4-Chat1
847,scammer_2183,11.923391203703703,29, 15, 14,gpt-4-Chat1
848,scammer_2186,4.214583333333334,23, 12, 11,gpt-3.5-turbo-Chat2
849,scammer_2188,0.024340277777777777,8, 4, 4,gpt-4-Chat1
850,scammer_2189,0.01587962962962963,3, 2, 1,gpt-4-Chat1
851,scammer_2191,6.478101851851852,36, 21, 15,gpt-4-Chat1
852,scammer_2192,0.0005092592592592592,3, 2, 1,gpt-3.5-turbo-Chat2
853,scammer_2194,0.09568287037037038,3, 1, 2,gpt-3.5-turbo-Chat2
854,scammer_2199,1.4380555555555556,3, 2, 1,gpt-4-Chat1
855,scammer_2203,17.44125,20, 14, 6,gpt-3.5-turbo-Chat2
856,scammer_2208,15.656828703703704,16, 9, 7,gpt-3.5-turbo-Chat2
857,scammer_2209,0.243125,7, 4, 3,gpt-4-Chat1
858,scammer_2210,0.2389814814814815,5, 3, 2,gpt-4-Chat1
859,scammer_2215,0.0,2, 1, 1,gpt-4-Chat1
860,scammer_2216,3.313877314814815,6, 5, 1,gpt-3.5-turbo-Chat2
861,scammer_2217,0.03363425925925926,3, 2, 1,gpt-4-Chat1
862,scammer_2219,5.361435185185186,9, 5, 4,gpt-3.5-turbo-Chat2
863,scammer_2224,0.4228240740740741,5, 3, 2,gpt-3.5-turbo-Chat2
864,scammer_2225,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
865,scammer_2228,0.0,2, 1, 1,gpt-4-Chat1
866,scammer_2230,0.06707175925925926,5, 3, 2,gpt-4-Chat1
867,scammer_2233,0.06643518518518518,3, 2, 1,gpt-4-Chat1
868,scammer_2235,0.020763888888888887,3, 2, 1,gpt-3.5-turbo-Chat2
869,scammer_2236,0.0,2, 1, 1,gpt-4-Chat1
870,scammer_2237,0.0036226851851851854,3, 2, 1,gpt-4-Chat1
871,scammer_2240,0.1464236111111111,7, 4, 3,gpt-3.5-turbo-Chat2
872,scammer_2241,1.4701967592592593,3, 2, 1,gpt-4-Chat1
873,scammer_2245,0.09479166666666666,3, 2, 1,gpt-4-Chat1
874,scammer_2246,0.23520833333333332,3, 2, 1,gpt-3.5-turbo-Chat2
875,scammer_2247,0.02494212962962963,3, 2, 1,gpt-4-Chat1
876,scammer_2248,6.521446759259259,11, 6, 5,gpt-3.5-turbo-Chat2
877,scammer_2251,4.477210648148148,31, 22, 9,gpt-3.5-turbo-Chat2
878,scammer_2252,0.0005208333333333333,3, 2, 1,gpt-3.5-turbo-Chat2
879,scammer_2254,1.833425925925926,40, 20, 20,gpt-3.5-turbo-Chat2
880,scammer_2257,0.011828703703703704,3, 2, 1,gpt-3.5-turbo-Chat2
881,scammer_2259,4.221111111111111,8, 5, 3,gpt-3.5-turbo-Chat2
882,scammer_2269,0.0019444444444444444,3, 2, 1,gpt-4-Chat1
883,scammer_2270,3.054236111111111,14, 8, 6,gpt-4-Chat1
884,scammer_2271,0.0028356481481481483,7, 5, 2,gpt-4-Chat1
885,scammer_2272,0.021527777777777778,4, 2, 2,gpt-4-Chat1
886,scammer_2280,0.8661689814814815,9, 5, 4,gpt-4-Chat1
887,scammer_2281,8.039398148148148,14, 8, 6,gpt-4-Chat1
888,scammer_2285,0.0,2, 1, 1,gpt-4-Chat1
889,scammer_2287,0.0005439814814814814,3, 2, 1,gpt-4-Chat1
890,scammer_2288,5.247604166666667,16, 9, 7,gpt-3.5-turbo-Chat2
891,scammer_2291,0.00030092592592592595,3, 2, 1,gpt-4-Chat1
892,scammer_2295,0.0,2, 1, 1,gpt-4-Chat1
893,scammer_2296,0.0,2, 1, 1,gpt-4-Chat1
894,scammer_2298,0.003946759259259259,7, 4, 3,gpt-4-Chat1
895,scammer_2300,0.05357638888888889,5, 3, 2,gpt-3.5-turbo-Chat2
896,scammer_2301,0.6869791666666667,18, 12, 6,gpt-3.5-turbo-Chat2
897,scammer_2302,0.16515046296296296,8, 4, 4,gpt-3.5-turbo-Chat2
898,scammer_2303,0.9157291666666667,5, 3, 2,gpt-4-Chat1
899,scammer_2309,9.683090277777778,21, 11, 10,gpt-4-Chat1
900,scammer_2311,3.1558680555555556,63, 48, 15,gpt-4-Chat1
901,scammer_2313,0.01193287037037037,3, 2, 1,gpt-3.5-turbo-Chat2
902,scammer_2315,0.3756712962962963,3, 2, 1,gpt-3.5-turbo-Chat2
903,scammer_2316,0.12440972222222223,11, 6, 5,gpt-3.5-turbo-Chat2
904,scammer_2318,0.018344907407407407,3, 2, 1,gpt-4-Chat1
905,scammer_2319,4.605914351851852,13, 8, 5,gpt-4-Chat1
906,scammer_2321,5.082673611111111,6, 4, 2,gpt-3.5-turbo-Chat2
907,scammer_2326,0.0,2, 1, 1,gpt-4-Chat1
908,scammer_2329,10.128287037037037,17, 9, 8,gpt-3.5-turbo-Chat2
909,scammer_2333,5.8789699074074075,5, 3, 2,gpt-4-Chat1
910,scammer_2335,0.02789351851851852,10, 6, 4,gpt-4-Chat1
911,scammer_2336,3.0636342592592594,8, 5, 3,gpt-4-Chat1
912,scammer_2340,1.128252314814815,13, 7, 6,gpt-4-Chat1
913,scammer_2345,6.062303240740741,42, 23, 19,gpt-4-Chat1
914,scammer_2348,0.02193287037037037,7, 4, 3,gpt-3.5-turbo-Chat2
915,scammer_2353,9.778009259259258,22, 12, 10,gpt-4-Chat1
916,scammer_2355,1.089050925925926,3, 2, 1,gpt-4-Chat1
917,scammer_2357,3.1888194444444444,17, 9, 8,gpt-3.5-turbo-Chat2
918,scammer_2361,2.4781828703703703,7, 3, 4,gpt-4-Chat1
919,scammer_2363,0.11461805555555556,6, 3, 3,gpt-4-Chat1
920,scammer_2366,0.37482638888888886,6, 3, 3,gpt-4-Chat1
921,scammer_2368,5.227858796296296,5, 3, 2,gpt-3.5-turbo-Chat2
922,scammer_2369,0.008726851851851852,3, 1, 2,gpt-4-Chat1
923,scammer_2370,5.027465277777778,12, 7, 5,gpt-4-Chat1
924,scammer_2371,4.813148148148148,17, 9, 8,gpt-4-Chat1
925,scammer_2372,4.618032407407408,9, 5, 4,gpt-3.5-turbo-Chat2
926,scammer_2375,5.167476851851852,22, 14, 8,gpt-4-Chat1
927,scammer_2379,0.0,2, 1, 1,gpt-4-Chat1
928,scammer_2385,4.8756712962962965,3, 2, 1,gpt-3.5-turbo-Chat2
929,scammer_2389,0.0,2, 1, 1,gpt-4-Chat1
930,scammer_2392,4.41837962962963,21, 14, 7,gpt-4-Chat1
931,scammer_2394,0.00020833333333333335,3, 2, 1,gpt-3.5-turbo-Chat2
932,scammer_2395,5.414050925925926,23, 12, 11,gpt-4-Chat1
933,scammer_2398,18.414513888888887,14, 10, 4,gpt-3.5-turbo-Chat2
934,scammer_2400,0.7833217592592593,10, 6, 4,gpt-4-Chat1
935,scammer_2401,0.00030092592592592595,3, 2, 1,gpt-3.5-turbo-Chat2
936,scammer_2406,8.765949074074074,44, 23, 21,gpt-3.5-turbo-Chat2
937,scammer_2407,0.9592361111111111,29, 18, 11,gpt-4-Chat1
938,scammer_2408,2.0693055555555557,8, 5, 3,gpt-3.5-turbo-Chat2
939,scammer_2409,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
940,scammer_2411,28.507638888888888,73, 39, 34,gpt-3.5-turbo-Chat2
941,scammer_2412,6.250092592592592,18, 10, 8,gpt-4-Chat1
942,scammer_2413,9.616724537037037,140, 71, 69,gpt-4-Chat1
943,scammer_2417,3.1119328703703704,11, 8, 3,gpt-4-Chat1
944,scammer_2421,0.04383101851851852,7, 4, 3,gpt-4-Chat1
945,scammer_2422,3.217361111111111,3, 2, 1,gpt-3.5-turbo-Chat2
946,scammer_2423,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
947,scammer_2426,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
948,scammer_2432,0.465162037037037,7, 4, 3,gpt-4-Chat1
949,scammer_2433,31.31857638888889,130, 72, 58,gpt-4-Chat1
950,scammer_2435,0.01638888888888889,3, 2, 1,gpt-4-Chat1
951,scammer_2441,0.019224537037037037,3, 2, 1,gpt-4-Chat1
952,scammer_2443,22.151666666666667,9, 5, 4,gpt-4-Chat1
953,scammer_2447,1.0879166666666666,14, 8, 6,gpt-4-Chat1
954,scammer_2451,13.076921296296296,5, 3, 2,gpt-3.5-turbo-Chat2
955,scammer_2453,0.8915046296296296,17, 9, 8,gpt-4-Chat1
956,scammer_2454,4.063773148148148,4, 3, 1,gpt-4-Chat1
957,scammer_2455,3.0615625,9, 5, 4,gpt-3.5-turbo-Chat2
958,scammer_2457,0.006539351851851852,3, 2, 1,gpt-3.5-turbo-Chat2
959,scammer_2463,14.374351851851852,19, 10, 9,gpt-4-Chat1
960,scammer_2467,0.624849537037037,10, 5, 5,gpt-4-Chat1
961,scammer_2472,0.021423611111111112,11, 7, 4,gpt-4-Chat1
962,scammer_2478,5.355567129629629,40, 24, 16,gpt-4-Chat1
963,scammer_2480,5.074675925925926,5, 3, 2,gpt-4-Chat1
964,scammer_2485,7.838333333333333,39, 27, 12,gpt-4-Chat1
965,scammer_2487,0.03753472222222222,3, 2, 1,gpt-4-Chat1
966,scammer_2495,3.646574074074074,12, 6, 6,gpt-4-Chat1
967,scammer_2497,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
968,scammer_2500,0.028796296296296296,5, 3, 2,gpt-4-Chat1
969,scammer_2501,3.7055902777777776,5, 3, 2,gpt-3.5-turbo-Chat2
970,scammer_2505,17.71074074074074,82, 46, 36,gpt-3.5-turbo-Chat2
971,scammer_2509,1.1682523148148147,72, 60, 12,gpt-3.5-turbo-Chat2
972,scammer_2510,4.74494212962963,5, 3, 2,gpt-4-Chat1
973,scammer_2511,1.1552777777777778,11, 7, 4,gpt-3.5-turbo-Chat2
974,scammer_2513,17.252743055555555,12, 6, 6,gpt-4-Chat1
975,scammer_2514,0.02519675925925926,29, 15, 14,gpt-3.5-turbo-Chat2
976,scammer_2520,5.3965625,8, 6, 2,gpt-3.5-turbo-Chat2
977,scammer_2526,5.099918981481482,12, 6, 6,gpt-3.5-turbo-Chat2
978,scammer_2528,7.982291666666667,8, 5, 3,gpt-3.5-turbo-Chat2
979,scammer_2531,2.296736111111111,10, 8, 2,gpt-4-Chat1
980,scammer_2536,7.12837962962963,15, 9, 6,gpt-4-Chat1
981,scammer_2538,4.6635532407407405,13, 11, 2,gpt-4-Chat1
982,scammer_2540,14.621180555555556,11, 7, 4,gpt-3.5-turbo-Chat2
983,scammer_2541,0.018819444444444444,3, 2, 1,gpt-3.5-turbo-Chat2
984,scammer_2542,3.189189814814815,8, 5, 3,gpt-3.5-turbo-Chat2
985,scammer_2544,0.08306712962962963,6, 3, 3,gpt-3.5-turbo-Chat2
986,scammer_2546,0.0433912037037037,3, 1, 2,gpt-3.5-turbo-Chat2
987,scammer_2553,0.06108796296296296,3, 2, 1,gpt-4-Chat1
988,scammer_2554,0.02771990740740741,3, 2, 1,gpt-3.5-turbo-Chat2
989,scammer_2560,0.0008912037037037037,3, 2, 1,gpt-4-Chat1
990,scammer_2561,5.793101851851852,9, 5, 4,gpt-3.5-turbo-Chat2
991,scammer_2562,0.03457175925925926,3, 2, 1,gpt-3.5-turbo-Chat2
992,scammer_2566,0.9585763888888889,32, 19, 13,gpt-4-Chat1
993,scammer_2567,0.0002199074074074074,3, 2, 1,gpt-4-Chat1
994,scammer_2570,0.1671412037037037,18, 15, 3,gpt-3.5-turbo-Chat2
995,scammer_2571,4.104606481481482,13, 8, 5,gpt-4-Chat1
996,scammer_2574,1.3078935185185185,26, 13, 13,gpt-4-Chat1
997,scammer_2575,0.08234953703703704,5, 3, 2,gpt-4-Chat1
998,scammer_2576,0.3033101851851852,9, 5, 4,gpt-3.5-turbo-Chat2
999,scammer_2579,2.9528935185185183,5, 3, 2,gpt-3.5-turbo-Chat2
1000,scammer_2580,3.0092708333333333,8, 5, 3,gpt-4-Chat1
1001,scammer_2583,5.81494212962963,17, 9, 8,gpt-3.5-turbo-Chat2
1002,scammer_2587,0.29324074074074075,6, 5, 1,gpt-3.5-turbo-Chat2
1003,scammer_2588,0.9381597222222222,21, 12, 9,gpt-4-Chat1
1004,scammer_2589,0.025671296296296296,7, 4, 3,gpt-3.5-turbo-Chat2
1005,scammer_2596,10.677280092592593,73, 40, 33,gpt-3.5-turbo-Chat2
1006,scammer_2599,0.0,2, 1, 1,gpt-4-Chat1
1007,scammer_2602,5.308738425925926,19, 10, 9,gpt-3.5-turbo-Chat2
1008,scammer_2605,4.061168981481481,5, 3, 2,gpt-3.5-turbo-Chat2
1009,scammer_2606,0.02962962962962963,9, 5, 4,gpt-4-Chat1
1010,scammer_2607,0.020243055555555556,5, 3, 2,gpt-4-Chat1
1011,scammer_2608,1.1993518518518518,119, 91, 28,gpt-3.5-turbo-Chat2
1012,scammer_2611,0.608738425925926,5, 3, 2,gpt-4-Chat1
1013,scammer_2618,0.40221064814814816,8, 4, 4,gpt-3.5-turbo-Chat2
1014,scammer_2620,7.094270833333334,25, 15, 10,gpt-4-Chat1
1015,scammer_2622,0.7230324074074074,3, 2, 1,gpt-4-Chat1
1016,scammer_2624,2.251423611111111,5, 3, 2,gpt-4-Chat1
1017,scammer_2625,9.848842592592593,51, 31, 20,gpt-4-Chat1
1018,scammer_2627,1.0599537037037037,9, 5, 4,gpt-4-Chat1
1019,scammer_2628,0.3749884259259259,3, 2, 1,gpt-3.5-turbo-Chat2
1020,scammer_2629,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
1021,scammer_2632,0.05717592592592593,13, 7, 6,gpt-4-Chat1
1022,scammer_2634,3.855625,13, 7, 6,gpt-3.5-turbo-Chat2
1023,scammer_2636,0.19944444444444445,13, 7, 6,gpt-4-Chat1
1024,scammer_2638,2.513217592592593,58, 33, 25,gpt-3.5-turbo-Chat2
1025,scammer_2640,0.05668981481481482,7, 4, 3,gpt-4-Chat1
1026,scammer_2641,0.539212962962963,5, 3, 2,gpt-4-Chat1
1027,scammer_2642,14.924768518518519,41, 22, 19,gpt-3.5-turbo-Chat2
1028,scammer_2643,5.16681712962963,15, 10, 5,gpt-4-Chat1
1029,scammer_2645,9.335347222222222,11, 6, 5,gpt-3.5-turbo-Chat2
1030,scammer_2647,7.990925925925926,33, 18, 15,gpt-4-Chat1
1031,scammer_2649,0.04386574074074074,7, 4, 3,gpt-3.5-turbo-Chat2
1032,scammer_2650,5.948761574074074,3, 2, 1,gpt-4-Chat1
1033,scammer_2659,0.20805555555555555,6, 3, 3,gpt-4-Chat1
1034,scammer_2661,0.15001157407407406,3, 2, 1,gpt-4-Chat1
1035,scammer_2662,0.0,2, 1, 1,gpt-4-Chat1
1036,scammer_2663,3.5936574074074072,4, 3, 1,gpt-4-Chat1
1037,scammer_2664,0.0,2, 1, 1,gpt-4-Chat1
1038,scammer_2665,23.111203703703705,25, 18, 7,gpt-4-Chat1
1039,scammer_2666,20.836064814814815,12, 9, 3,gpt-3.5-turbo-Chat2
1040,scammer_2669,0.0022569444444444442,5, 4, 1,gpt-4-Chat1
1041,scammer_2674,0.08474537037037037,56, 27, 29,gpt-3.5-turbo-Chat2
1042,scammer_2676,3.688298611111111,16, 9, 7,gpt-4-Chat1
1043,scammer_2678,0.0016782407407407408,4, 3, 1,gpt-4-Chat1
1044,scammer_2680,1.7049074074074073,21, 13, 8,gpt-3.5-turbo-Chat2
1045,scammer_2681,3.1242824074074074,11, 7, 4,gpt-4-Chat1
1046,scammer_2682,0.0,2, 1, 1,gpt-3.5-turbo-Chat2
1047,scammer_2685,6.031041666666667,40, 25, 15,gpt-4-Chat1
1048,scammer_2687,2.7105439814814813,6, 2, 4,gpt-4-Chat1
1049,scammer_2691,5.994513888888889,9, 5, 4,gpt-4-Chat1
1050,scammer_2692,0.7102546296296296,9, 5, 4,gpt-4-Chat1
1051,scammer_2696,0.15342592592592594,5, 3, 2,gpt-3.5-turbo-Chat2
1052,scammer_2697,0.004675925925925926,5, 3, 2,gpt-4-Chat1
1053,scammer_2700,10.396747685185185,16, 9, 7,gpt-4-Chat1
1054,scammer_2703,1.0824652777777777,5, 3, 2,gpt-4-Chat1
1055,scammer_2706,0.0021180555555555558,5, 4, 1,gpt-4-Chat1
